Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
2020-07-24T21:25:00+02:00;Shovel Knight: Shovel of Hope;[Smaugy](https://www.twitch.tv/smaugy);PC;Any%;;;0:45:56;ESA 2020 Summer Online;xDmQkLe4ct0
2020-07-25T02:35:00+02:00;Alice: Madness Returns;[Z3phyR](https://www.twitch.tv/z3phyrwatch);PC;Any% (NG+);;;1:56:39;ESA 2020 Summer Online;gQVBNO1pfNg
2020-07-25T13:00:00+02:00;Fable: The Lost Chapters;[Etem](https://www.twitch.tv/etem);PC;Any%;;;1:23:24;ESA 2020 Summer Online;HPtoMmkGcJ4
2020-07-25T20:51:00+02:00;Hyper Metroid;[LinkaMeister](https://www.twitch.tv/linkameister);SNES;Any%;;;1:11:23;ESA 2020 Summer Online;ZVnPUtBCr9U
2020-07-26T05:29:00+02:00;Alone in the Dark;[Plastic_Rainbow](https://www.twitch.tv/plastic_rainbow);DOS;Any%;;;0:09:28;ESA 2020 Summer Online;zhbJ1WYx2rE
2020-07-27T00:22:00+02:00;Resident Evil 2;[MattRPD](https://www.twitch.tv/mattrpd);Gamecube;Any% (Leon A);;;0:41:08;ESA 2020 Summer Online;1_9Aybx0LS4
2020-07-27T10:34:00+02:00;Omensight;[AEtienne](https://www.twitch.tv/aetienne);PC;Low% (No Level & Upgrade);;;1:24:25;ESA 2020 Summer Online;Y11QuVmj-rE
2020-07-27T19:20:00+02:00;Rocko's Quest;[NoseJones](https://www.twitch.tv/nosejones);PC;Any%;;;0:14:54;ESA 2020 Summer Online;nVClyZpU7A4
2020-07-27T23:16:00+02:00;Watch&Run;[TheRedSock](https://www.twitch.tv/theredsock);PC;Any% (v1.2.4);;;0:07:10;ESA 2020 Summer Online;-cr6kOQhxX4
2020-07-28T03:19:00+02:00;Resogun;[Asuka424](https://www.twitch.tv/asuka424);PS4;Acis-Mefitis (Any%, Rookie);;;0:25:46;ESA 2020 Summer Online;pu9MvTmnvEU
2020-07-28T21:03:00+02:00;DuckTales;[EndySWE](https://www.twitch.tv/endyswe);NES;Any%;;;0:07:19;ESA 2020 Summer Online;initlItPIfo
2020-07-29T01:47:00+02:00;Sonic the Hedgehog (2006);[FocusSight](https://www.twitch.tv/focussight);Xbox 360;Silver's Story (No MSG);;;0:52:18;ESA 2020 Summer Online;5L_QHgTHfvE
2020-07-29T08:46:00+02:00;Secret of Evermore;[colinbolts](https://www.twitch.tv/colinbolts);SNES;Any%;;;1:24:47;ESA 2020 Summer Online;iWSjLFs4I9g
2020-07-29T18:21:00+02:00;Yoshi's New Island;[RDVvsTheWorld](https://www.twitch.tv/rdvvstheworld);Nintendo 3DS;Any%;;;1:39:25;ESA 2020 Summer Online;JtrQWQA15jM
2020-07-30T00:38:00+02:00;Grand Theft Auto IV;[Makkebakke](https://www.twitch.tv/makkebakke);PC;Most Wanted;;;0:35:09;ESA 2020 Summer Online;Amge6XjU7lI
2020-07-30T06:07:00+02:00;MediEvil;[Jaxler1](https://www.twitch.tv/jaxler1);PS1;Any%;;;0:51:38;ESA 2020 Summer Online;uA0Uz7-u0DY
2020-07-30T18:11:00+02:00;You Are Empty;[Tezur0](https://www.twitch.tv/tezur0);PC;Any%;;;0:56:07;ESA 2020 Summer Online;2w_CsUV1VMc
2020-07-30T21:58:00+02:00;Ninja Combat;[Riekelt](https://www.twitch.tv/riekelt);Switch;Easy Clear;;;0:18:14;ESA 2020 Summer Online;vSJEyi6-W3Q
2020-07-31T07:42:00+02:00;Defy Gravity Extended;[Velare_SR](https://www.twitch.tv/velare_sr);PC;Normal;;;0:14:13;ESA 2020 Summer Online;2ygHlL1WuiM
2020-07-31T16:31:00+02:00;Braid;[Kanban85](https://www.twitch.tv/kanban85);PC;6 Star;;;0:31:22;ESA 2020 Summer Online;5DOx0EIbtIo
2020-07-31T22:44:00+02:00;TrackMania;[Riolu](https://www.twitch.tv/riolutm);PC;Training & Summer 2020;;;0:27:27;ESA 2020 Summer Online;FEabiuJ_rAE
2020-08-01T05:14:00+02:00;Biped;[SunnymuffinHS](https://www.twitch.tv/sunnymuffinhs);PC;Any%;;;0:36:35;ESA 2020 Summer Online;gdx1edQk0y4
2020-08-01T11:11:00+02:00;Wavey The Rocket;[Paulister](https://www.twitch.tv/paulister);PC;WaveyDash;;;0:38:51;ESA 2020 Summer Online;NcZnKDTwEiQ
2020-08-01T19:26:00+02:00;Dark SASI;[Fudgecow](https://www.twitch.tv/fudgecow);PC;Any%;;;0:12:03;ESA 2020 Summer Online;47WrsM-6FLI
2020-08-02T01:55:00+02:00;Aperture Tag;[Msushi100](https://www.twitch.tv/msushi100);PC;Any%;;;0:23:46;ESA 2020 Summer Online;i8jnh5jJcvk
2020-08-02T06:39:00+02:00;Splatoon;[PeekingBoo](https://www.twitch.tv/peekingboo);Wii U;All Scrolls (Dance Pad);;;1:46:27;ESA 2020 Summer Online;9oe2A2K9IIo
2020-08-02T12:32:00+02:00;Mega Man;[EndySWE](https://www.twitch.tv/endyswe);NES;All Stages;;;0:19:51;ESA 2020 Summer Online;Kpk_QrbJtRk
2020-08-02T19:28:00+02:00;Super Mario Sunburn;[Samura1man](https://www.twitch.tv/samura1man);Gamecube;Any%;;;0:25:37;ESA 2020 Summer Online;OLXAv_CrHCc
