Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
2021-07-27T08:39:00+02:00;DOOM (2016);[heny](https://www.twitch.tv/henyK);PC;Any%;;;0:31:21;ESA 2021 Summer;ZZLxlDRK8_8
2021-07-27T09:32:00+02:00;The Last Guardian;[usurpering](https://www.twitch.tv/usurpering);PlayStation 4;Any%;;;3:38:30;ESA 2021 Summer;TOs0CnBJU3A
2021-07-27T13:24:00+02:00;Crash Bandicoot: N. Sane Trilogy;[murcaz](https://www.twitch.tv/murcaz);PC;Any% (Crash Bandicoot 3: Warped);;;0:52:51;ESA 2021 Summer;rPaLbtd1qf8
2021-07-27T14:23:00+02:00;LOVE 2: kuso;[heponwana](https://www.twitch.tv/heponwana) vs. [Paulister](https://www.twitch.tv/Paulister);PC;LOVE+kuso (100%);;;0:20:32;ESA 2021 Summer;jOYhLj_N3Ms
2021-07-27T14:55:00+02:00;Yoshi´s Story;[lovebot](https://www.twitch.tv/lovebot);N64;Any% (JP);;;0:16:42;ESA 2021 Summer;KkiYNqKxjq4
2021-07-27T15:18:00+02:00;Spyro the Dragon;[Novaspell](https://www.twitch.tv/Novaspell);PlayStation 2;Vortex;;;0:24:09;ESA 2021 Summer;KjLjxkWie2c
2021-07-27T15:51:00+02:00;Nova the Squirrel;[Polari](https://www.twitch.tv/p0lari);NES;Any%;;;0:17:56;ESA 2021 Summer;aAjnXz1ud-U
2021-07-27T16:18:00+02:00;Ori and the Will of the Wisps;[KlebeZettel5](https://www.twitch.tv/KlebeZettel5) vs. [LyxM](https://www.twitch.tv/qqlyxm);PC;Any% (No Menu Glitches);;;0:20:41;ESA 2021 Summer;hwGvOiPo-fw
2021-07-27T16:46:00+02:00;Minecraft Dungeons;[Mipha](https://www.twitch.tv/miphasr);PC;Any% (Random Seed, No Levels Early);;;0:48:07;ESA 2021 Summer;NNCQv3Om058
2021-07-27T18:06:00+02:00;NetHack;[luxidream](https://www.twitch.tv/luxidream);PC;Any% (3.7.0);;;1:36:05;ESA 2021 Summer;06033CzBP7E
2021-07-27T19:43:00+02:00;The Operative: No One Lives Forever;[dj_mikemax](https://www.twitch.tv/dj_mikemax);PC;Any%;;;1:14:07;ESA 2021 Summer;S2t9TNqogwM
2021-07-27T21:05:00+02:00;Tom Clancy's Splinter Cell;[distrotv](https://www.twitch.tv/distrotv);PC;Any% (v1);;;0:59:09;ESA 2021 Summer;Jy1pURmFWMo
2021-07-27T22:17:00+02:00;Hitman (2016);[Kaadzik](https://www.twitch.tv/Kaadzik);PC;Main Campaign (SA, Normal);;;0:12:53;ESA 2021 Summer;jzHI2utHf3E
2021-07-27T22:41:00+02:00;Resident Evil (1996);[SHiiDO](https://www.twitch.tv/xshiidox);PC;Jill (Zoolander%);;;0:47:45;ESA 2021 Summer;b_e_m6ng2ZE
2021-07-27T23:43:00+02:00;Silent Hill 3;[mr_mcsqueezy](https://www.twitch.tv/mr_mcsqueezy);PC;Extra New Game (QS/QL);;;0:39:36;ESA 2021 Summer;VIr06LtBZh0
2021-07-28T00:40:00+02:00;Return to Castle Wolfenstein;[heros5k](https://www.twitch.tv/heros5k);PC;Any% (I am Death incarnate!);;;0:49:36;ESA 2021 Summer;kpFixIqzQ34
2021-07-28T01:37:00+02:00;Ion Fury;[kaos_wulf](https://www.twitch.tv/kaos_wulf);PC;Any%;;;0:33:34;ESA 2021 Summer;AoqaOBUmEqs
2021-07-28T02:24:00+02:00;Katana Zero;[Logz](https://www.twitch.tv/logzyy_);PC;All Stages;;;0:19:52;ESA 2021 Summer;WOXxnQIuuhQ
2021-07-28T02:50:00+02:00;Pokémon Diamond;[etchy](https://www.twitch.tv/etchy);DS;Any% (Glitchless);;;4:02:10;ESA 2021 Summer;H_OTwCTmzks
2021-07-28T07:07:00+02:00;Star Wars: Knights of the Old Republic II - The Sith Lords;[r4ng3__](https://www.twitch.tv/r4ng3__);PC;All Quests (Unrestricted);;;2:04:53;ESA 2021 Summer;9wE_Mh_ve1M
2021-07-28T09:29:00+02:00;Sneak King;[Kefka14](https://www.twitch.tv/Kefka14);Xbox;50%;;;0:18:55;ESA 2021 Summer;m3084uwspVY
2021-07-28T10:00:00+02:00;Final Fantasy IV;[blueharvey](https://www.twitch.tv/blueharvey);PC;Any% (Normal);;;3:49:32;ESA 2021 Summer;zHGOyrCTM_0
2021-07-28T14:15:00+02:00;Alien: Isolation;[Nikoheart](https://www.twitch.tv/Nikoheart) vs. [drayux](https://www.twitch.tv/drayux);PC;No Major Glitches (Nightmare, Steering Wheel);;;3:26:37;ESA 2021 Summer;GrMauv3gfaE
2021-07-28T17:45:00+02:00;Ex-Mutants;[Destructiox](https://www.twitch.tv/Destructiox);Genesis;Any% (Ackroyd, Medium);;;0:13:03;ESA 2021 Summer;oP9rdDYc6fM
2021-07-28T18:12:00+02:00;Metal Gear Solid 3: Snake Eater HD;[apachesmash](https://www.twitch.tv/apachesmash);PlayStation 3;All Camouflages (European Extreme);;;1:23:41;ESA 2021 Summer;T1SOI-5M7fo
2021-07-28T19:49:00+02:00;Pikmin 2;[JackDraz](https://www.twitch.tv/JackDraz);GCN;Pay Off Debt;;;1:40:37;ESA 2021 Summer;0Nu_ckT2dKA
2021-07-28T21:41:00+02:00;Singles 2;[Kaadzik](https://www.twitch.tv/Kaadzik);PC;Any%;;;0:18:17;ESA 2021 Summer;onmVwikd7F8
2021-07-28T22:05:00+02:00;Air Control;[davehunter](https://www.twitch.tv/davehunter);PC;Full Game;;;0:28:13;ESA 2021 Summer;swNQyZ3sev4
2021-07-28T22:44:00+02:00;Muscle March;[juh0rse](https://www.twitch.tv/juh0rse);Wii;All Levels;;;0:15:07;ESA 2021 Summer;yTm70VSSbM4
2021-07-28T23:09:00+02:00;Gaball Screen;[hibnotix](https://www.twitch.tv/hibnotix);PlayStation;All Discs;;;0:38:09;ESA 2021 Summer;UGs6TawH1CM
2021-07-28T23:56:00+02:00;Wraith VR Total Knee Replacement Surgery Simulation;[Kainalo](https://www.twitch.tv/Kainalo);PC;Total Double Knee Replacement Surgery;;;0:05:54;ESA 2021 Summer;w6vmS3ERgCE
2021-07-29T00:13:00+02:00;Spider-Man (2002);[TegoSamego2020](https://www.twitch.tv/tegosamego2020);PC;Any%;;;0:27:48;ESA 2021 Summer;gR4DF33_dbM
2021-07-29T01:29:00+02:00;Harvest Moon DS;[FrogVoice](https://www.twitch.tv/frogvoice);DS;Earth%;;;0:18:53;ESA 2021 Summer;IupPMe11Xpo
2021-07-29T02:01:00+02:00;Lemmings Paintball;[RuffledBricks](https://www.twitch.tv/RuffledBricks);PC;Mayhem;;;0:40:13;ESA 2021 Summer;WZcSbHpUkJE
2021-07-29T02:53:00+02:00;Spore (2008);[savage_brik](https://www.twitch.tv/savage_brik);PC;Full Game (Easy);;;0:32:53;ESA 2021 Summer;Sy8ebebyYqs
2021-07-29T03:38:00+02:00;LEGO Batman: The Videogame;[lasertrap_](https://www.twitch.tv/lasertrap_);DS;Free Play (Villain);;;0:31:05;ESA 2021 Summer;p-J2Lrm3LRk
2021-07-29T04:20:00+02:00;Primal Light;[Vertz505](https://www.twitch.tv/Vertz505);PC;Any% (Relaxed);;;0:35:23;ESA 2021 Summer;ayb9IgqJZdI
2021-07-29T05:01:00+02:00;Marvel's Spider-Man: Miles Morales;[fbimichaelscarn](https://www.twitch.tv/fbimichaelscarn);PlayStation 5;Any% (Ultimate Difficulty);;;2:57:20;ESA 2021 Summer;3PCsp5nKg5o
2021-07-29T08:18:00+02:00;Crash Bandicoot 2: N-Tranced;[murcaz](https://www.twitch.tv/murcaz);GBA;Any%;;;0:32:00;ESA 2021 Summer;XvQEa0w5NRA
2021-07-29T08:57:00+02:00;Vigil: The Longest Night;[Hurricane\_Of\_87](https://www.twitch.tv/HurricaneOf87);PC;Any% (Old Patch);;;0:18:15;ESA 2021 Summer;bm1OAw5wsTg
2021-07-29T09:24:00+02:00;Bonk's Adventure;[lattmackey](https://www.twitch.tv/lattmackey);TG-16;Any%;;;0:32:33;ESA 2021 Summer;8B88MtiRWnM
2021-07-29T10:06:00+02:00;Blaster Master;[amad__](https://www.twitch.tv/amad__);NES;Any% (JP);;;0:26:07;ESA 2021 Summer;xxIvMQS_KLY
2021-07-29T10:43:00+02:00;Battle Axe;[Jimmy_Diamonds](https://www.twitch.tv/Jimmy_Diamonds);PC;Iolo (Easy Arcade Mode);;;0:07:57;ESA 2021 Summer;3-qZXWt63z8
2021-07-29T11:05:00+02:00;Sonic Blast;[hibnotix](https://www.twitch.tv/hibnotix) vs. [stwolive](https://www.twitch.tv/stwolive);GameGear;Beat The Game;;;0:15:03;ESA 2021 Summer;Mcn5IezI3p4
2021-07-29T11:28:00+02:00;Final Fantasy XII;[zer0skar_I](https://www.twitch.tv/zer0skar_I);PlayStation 2;Any%;;;5:48:20;ESA 2021 Summer;9r8noHPPmfY
2021-07-29T17:35:00+02:00;Ed, Edd n Eddy: The Mis-Edventures;[carterkirby](https://www.twitch.tv/carterkirby);PlayStation 2;Any%;;;0:43:12;ESA 2021 Summer;Rguqvon8WgE
2021-07-29T18:22:00+02:00;The Legend Of Spyro: The Eternal Night;[CDRomatron](https://www.twitch.tv/CDRomatron) vs. [lovebot](https://www.twitch.tv/lovebot);GBA;Any% (Dark);;;0:27:25;ESA 2021 Summer;b9eLxMIQk70
2021-07-29T19:02:00+02:00;Skylar & Plux: Adventure on Clover Island;[Matse007](https://www.twitch.tv/Matse007);PC;Any%;;;0:14:40;ESA 2021 Summer;SdWgLH64bAw
2021-07-29T19:27:00+02:00;Disney's 102 Dalmatians: Puppies to the Rescue;[TaintedTali](https://www.twitch.tv/TaintedTali);PlayStation;All Puppies;;;0:52:17;ESA 2021 Summer;-uSVmc0LbEA
2021-07-29T20:29:00+02:00;Command & Conquer: Generals;[SketchTV](https://www.twitch.tv/sgsketchtv);PC;Zero Hour Generals Challenge (Hard, NMG, Laser);;;1:16:17;ESA 2021 Summer;sGiecXgnouc
2021-07-29T22:03:00+02:00;RollerCoaster Tycoon;[ceaselessly](https://www.twitch.tv/ceaselessly);PC;All Base Scenarios (OpenRCT2);;;0:29:09;ESA 2021 Summer;3xqRAuQ1IOI
2021-07-29T22:41:00+02:00;Super Mario 64;[360chrism](https://www.twitch.tv/360chrism) vs. [bird650](https://www.twitch.tv/bird650);WiiVC;Power Star Pathway (Randomizer);;;0:39:57;ESA 2021 Summer;mzqK7XaMjWU
2021-07-29T23:33:00+02:00;The Legend of Zelda: The Wind Waker HD;[mralberto](https://www.twitch.tv/mralberto23);WiiU;100%;;;5:04:31;ESA 2021 Summer;nbAw-RuOmEw
2021-07-30T04:55:00+02:00;Donald Duck no Mahou no Boushi;[Vertz505](https://www.twitch.tv/Vertz505) vs. [solarcell007](https://www.twitch.tv/solarcell007);SNES;Any% (Normal);;;0:17:43;ESA 2021 Summer;CjGLLBPKua8
2021-07-30T05:27:00+02:00;Mega Man Rock n Roll;[Resistingframe](https://www.twitch.tv/Resistingframe);PC;Any%;;;0:52:01;ESA 2021 Summer;yqUT3SDZNFs
2021-07-30T06:25:00+02:00;Devil May Cry 5: Special Edition;[TheScruffington](https://www.twitch.tv/TheScruffington);PlayStation 5;New Game (Human, Nero/Dante/V);;;1:12:56;ESA 2021 Summer;_XqZ1oxluUY
2021-07-30T07:52:00+02:00;Chronos: Before the Ashes;[mitchflowerpower](https://www.twitch.tv/mitchflowerpower);PC;Any% (No Wrong Warp);;;1:07:09;ESA 2021 Summer;pgXYft_dDfQ
2021-07-30T09:08:00+02:00;Uncharted: Drakes Fortune;[Xoneris](https://www.twitch.tv/xoneris);PlayStation 4;Any% (No Airwalk / No Launches);;;0:50:48;ESA 2021 Summer;N6EPsmkeW7Y
2021-07-30T10:38:00+02:00;Metal Gear Solid;[NickRPGreen](https://www.twitch.tv/NickRPGreen);PC;Any% (Easy);;;0:39:37;ESA 2021 Summer;ysdQOj1lJPM
2021-07-30T11:25:00+02:00;BioShock Infinite: Burial at the Sea - Episode 1;[noops_au](https://www.twitch.tv/noops_au);PC;Any%;;;0:22:40;ESA 2021 Summer;jV823QIVVGY
2021-07-30T11:55:00+02:00;Counter-Strike: Condition Zero - Deleted Scenes;[fruich](https://www.twitch.tv/fruich);PC;Any% (Scriptless w/ Bhop);;;0:46:31;ESA 2021 Summer;JDBzipluoy4
2021-07-30T12:49:00+02:00;ShootMania Storm;[SBVille](https://www.twitch.tv/SBVille);PC;Hard Map Showcase;;;1:05:30;ESA 2021 Summer;3dug4BX-Xzk
2021-07-30T13:44:00+02:00;Quake 3;[w00deh](https://www.twitch.tv/w00deh);PC;Defrag (Skills / Level Showcase);;;0:30:59;ESA 2021 Summer;g9qm0FMYbLg
2021-07-30T14:31:00+02:00;Super Smash Bros. Brawl;[Techstrobe](https://www.twitch.tv/Techstrobe);Wii;Subspace Emissary (Any%);;;1:57:44;ESA 2021 Summer;JIBQtpLymyQ
2021-07-30T16:38:00+02:00;Super Smash Bros. Melee;[Bubzia](https://www.twitch.tv/bubzia);GCN;Adventure Mode (Blindfolded);;;0:11:02;ESA 2021 Summer;obfKZ-mx-Ms
2021-07-30T17:05:00+02:00;Mario Party 7;[Fuzzyness](https://www.twitch.tv/Fuzzyness);GCN;Solo Cruise;;;1:10:22;ESA 2021 Summer;8RCy1sM-8ng
2021-07-30T18:15:00+02:00;Sega Bass Fishing;[Fuzzyness](https://www.twitch.tv/Fuzzyness);PC;Any%;;;0:08:11;ESA 2021 Summer;RLNWdPgmAMY
2021-07-30T18:34:00+02:00;Tomb Raider Anniversary;[Heinki](https://www.twitch.tv/heinki);PC;Any%;;;0:43:03;ESA 2021 Summer;93BQyNQ7tKA
2021-07-30T19:36:00+02:00;Dark Souls III;[Fudge](https://www.twitch.tv/fudgecow);PC;Any% (Glitchless);;;1:02:18;ESA 2021 Summer;qR6lG0tG_mE
