Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
2024-02-24T11:19:00+01:00;Shit 3;[Shoen](https://www.twitch.tv/sh0en);PC;Any%;;;0:11:28;ESA 2024 Winter (One);74Y2GcAWESs
2024-02-24T19:51:00+01:00;Sonic Spinball;[Argick](https://twitch.tv/Argick);;Crowd Control Showcase;;;1:00:00;ESA 2024 Winter (One);VIW7dRY76Ls
2024-02-17T20:45:00+01:00;Ghostrunner 2;[yisk](https://twitch.tv/yisk);PC;Any% (Unrestricted);;;1:13:05;ESA 2024 Winter (One);mreHuI_BDX0
2024-02-18T09:09:00+01:00;LEGO Pirates of the Caribbean: The Video Game;[ChessWiz](https://twitch.tv/ChessWiz);PC;Any% (N0CUT5);;;1:19:31;ESA 2024 Winter (One);BhgGu2kclhM
2024-02-18T16:28:00+01:00;Mario Kart DS;[abel](https://twitch.tv/abel);DS;All Missions;;;0:40:58;ESA 2024 Winter (One);_ljnZkxybQI
2024-02-19T00:35:00+01:00;The Callisto Protocol;[Aeshmah](https://twitch.tv/Aeshmah_);PlayStation 5;Glitchless;;;2:01:49;ESA 2024 Winter (One);z7r3gq5MCUY
2024-02-19T12:43:00+01:00;Kwik Snax;[TinyTim78](https://twitch.tv/TinyTim78);ZXSpectrum;Any%;;;0:16:03;ESA 2024 Winter (One);Cc3nGyN7ZxY
2024-02-20T08:08:00+01:00;Resident Evil 5;[YatogamiNL](https://twitch.tv/YatogamiNL)|[TaintedTali](https://twitch.tv/TaintedTali);PC;No Merchant (Normal);;;2:11:32;ESA 2024 Winter (One);YfWZfrRKptM
2024-02-20T16:24:00+01:00;Advance Wars 4: Dark Conflict;[legrandgrand](https://twitch.tv/legrandgrand);DS;Any%;;;1:06:06;ESA 2024 Winter (One);8gEmnOMyCig
2024-02-21T00:51:00+01:00;Quake;[praskOo](https://www.twitch.tv/praskOo_);PC;All Secrets;;;0:33:48;ESA 2024 Winter (One);mGeF8NNOnTs
2024-02-21T17:14:00+01:00;Anodyne;[robisar01](https://twitch.tv/robisar01)|[LaserTrap_](https://twitch.tv/LaserTrap_);PC;Any% (Tutorial Showcase);;;0:12:16;ESA 2024 Winter (One);Q-q4WaYuKpI
2024-02-22T10:19:00+01:00;Hitman: Blood Money;[alphabrother](https://twitch.tv/alphabrother);PC;All Achievements;;;1:04:07;ESA 2024 Winter (One);zhsiZgfQnbI
2024-02-23T08:00:00+01:00;Donkey Kong Country 2: Diddy's Kong Quest;[StoRmsN](https://twitch.tv/StoRmsN);SNES;102%;;;1:45:00;ESA 2024 Winter (One);W1HNmQ9XYDU
2024-02-23T14:26:00+01:00;Chicken ~Boiled Egg~;[JazzY](https://twitch.tv/JazzY);PC;Escape the Matrix;;;0:07:21;ESA 2024 Winter (One);bWujhJKgLoM
2024-02-23T23:08:00+01:00;Super Mario Bros. Wonder;[Dansta2106](https://twitch.tv/Dansta2106);Switch;All Royal Seeds;;;2:16:59;ESA 2024 Winter (One);nfUMU4O5gPM
2024-02-24T11:41:00+01:00;Bomb Rush Cyberfunk;[christianroyle](https://twitch.tv/christianroyle);PC;Any%;;;1:05:58;ESA 2024 Winter (One);76pTxp-ZQTA
2024-02-24T21:06:00+01:00;Classic Sonic Trilogy;[Argick](https://twitch.tv/Argick) & Friends;Genesis;Any% (65 Player Relay);;;2:20:50;ESA 2024 Winter (One);skQR-gPbOMM
