Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
2023-07-24T19:25:00+02:00;Don't Spill Your Coffee;[sajiki](https://twitch.tv/sajiki)|[janmumrik](https://twitch.tv/janmumrik) vs. [meteos_probably](https://twitch.tv/meteos_probably)|[jackyrite](https://twitch.tv/jackyrite);PC;All Levels (2P 1KB/M);;;0:09:21;ESA 2023 Summer (One);fAS0w18Yo9U
2023-07-24T23:21:00+02:00;Half-Life;[muty71](https://twitch.tv/muty) vs. [maltemller](https://twitch.tv/maltemller);PC;Triathlon;;;1:17:44;ESA 2023 Summer (One);9lFK7IE5aqc
2023-07-25T08:20:00+02:00;New Super Mario Bros. U;[MadAstix](https://twitch.tv/MadAstix);WiiU;All Castles;;;1:32:41;ESA 2023 Summer (One);jo3wUiuOA2c
2023-07-25T12:34:00+02:00;Nintendo Power (Half) Hour;[Apollo22237](https://twitch.tv/Apollo22237);NES;Showcase Challenge Run;;;0:30:00;ESA 2023 Summer (One);E4zMrMY9cqw
2023-07-25T18:47:00+02:00;Milestone Madness #3;[BigJon](https://twitch.tv/BigJon)|[huds601](https://twitch.tv/huds601)|[Paulister](https://twitch.tv/paulister);;Unlocked at $30,000;;;0:17:08;ESA 2023 Summer (One);om704D-Af0s
2023-07-26T00:00:00+02:00;Quake;[muty71](https://twitch.tv/muty);PC;100% (Nightmare);;;1:05:14;ESA 2023 Summer (One);2m8R98EwDUg
2023-07-26T05:04:00+02:00;Crosscode;[Gulebamse](https://twitch.tv/Gulebamse);PC;No Menu Glitches;;;1:23:57;ESA 2023 Summer (One);g0L58pdd8pY
2023-07-26T12:38:00+02:00;Jedi Knight: Jedi Academy;[Laay](https://twitch.tv/MrLaay);PC;Any%;;;0:28:02;ESA 2023 Summer (One);VHgB8lSqOBs
2023-07-26T21:46:00+02:00;Super Hexagon;[Congruence](https://twitch.tv/Congruence);PC;100%;;;0:08:25;ESA 2023 Summer (One);oozmoS9aR5c
2023-07-27T08:00:00+02:00;Jumping Flash! 2;[Javeliin](https://twitch.tv/javeliin) vs. [Joester98](https://twitch.tv/joester98);PlayStation;Any%;;;0:21:21;ESA 2023 Summer (One);QkZwXIxV8E4
2023-07-27T13:31:00+02:00;Dustforce DX;[maybetta](https://twitch.tv/maybetta) & Friends;PC;Showcase / Custom Maps;;;1:28:07;ESA 2023 Summer (One);XRb0RK-wNU4
2023-07-27T19:51:00+02:00;Super Mario 64;[Bubzia](https://twitch.tv/bubzia)|[benji64](https://twitch.tv/benji64);N64;Live Tutorial: Blindfolded Speedrunning;;;1:30:11;ESA 2023 Summer (One);8YgPRhkz5s8
2023-07-28T06:29:00+02:00;Kingdom Hearts Re:Coded;[desa](https://twitch.tv/desa35);New3DS;Any% (No Major Glitches);;;2:22:21;ESA 2023 Summer (One);n1ZrBvRgw2k
2023-07-28T15:21:00+02:00;Citroën C4 Robot;[ViperUK](https://twitch.tv/viperraces)|[Veictas](https://twitch.tv/veictas)|[ChristianRoyle](https://www.twitch.tv/christianroyle) vs. [zolaa](https://twitch.tv/zolaa23_)|[Brionac95](https://twitch.tv/brionac95)|[Linkboss](https://www.twitch.tv/linkboss);PC;Any% (Best of 3);;;0:15:42;ESA 2023 Summer (One);MEyYj_9HyLM
2023-07-29T02:25:00+02:00;Sonic The Hedgehog Classic Boss Shuffler;[BigJon](https://twitch.tv/BigJon);PC;Any% No Background Layers 25$shirt%;;;0:50:00;ESA 2023 Summer (One);YBF6XEq13vQ
2023-07-29T12:15:00+02:00;Grand Theft Auto III;[zolaa](https://twitch.tv/zolaa23_);PC;Any% OHKO;;;1:20:44;ESA 2023 Summer (One);bm0fSzzfhxU
