Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
Wed 01 Jul 2015 15:56:00 +0200;Rayman 3;[poeguyz](http://www.twitch.tv/poeguyz);GC;Any%;;;1:29:04;ESA 2015 (Purple);meQrbeFAhQ0
Sun 05 Jul 2015 00:14:00 +0200;Renegade Ops;[Lysteria](http://www.twitch.tv/lysteriha)|[tyriounet](http://www.twitch.tv/tyriounet);PC;NG+ Any% Co-op;Co-Op;;1:16:09;ESA 2015 (Purple);pcb0AUzl_Hs
Thu 02 Jul 2015 18:50:00 +0200;Rockman & Forte;[joka](http://www.twitch.tv/jokaah);SNES;100% All CDs - Rockman only;;;1:02:16;ESA 2015 (Purple);NmjsV3UdEa0
Sun 05 Jul 2015 02:24:00 +0200;Second Sight;[Rueake](http://www.twitch.tv/rueake);PC;Normal Any%;;;0:56:48;ESA 2015 (Purple);oU1XzUb8Yrg
Tue 30 Jun 2015 07:47:00 +0200;Secret Ties;[Spiriax](http://www.twitch.tv/Spiriax);NES;Any%;;;0:14:31;ESA 2015 (Purple);1Vnh81TVX4U
Tue 30 Jun 2015 06:58:00 +0200;Shadow Blasters;[btrim](http://www.twitch.tv/btrim);Genesis;Any% Normal;;;0:10:44;ESA 2015 (Purple);muz5D91-owQ
Fri 03 Jul 2015 06:45:00 +0200;Shenmue II;[SeductiveSpatula](http://www.twitch.tv/seductivespatula);Xbox;NG+ Any%;;;2:13:30;ESA 2015 (Purple);GHWwpIBsx0I
Sun 28 Jun 2015 15:15:00 +0200;Shrek 2;[los](http://www.twitch.tv/losviken);PC;Any%;;;0:30:48;ESA 2015 (Purple);cM3Bjyl-jZM
Sat 04 Jul 2015 01:44:00 +0200;Silent Hill 3;[tdawg91](http://www.twitch.tv/tdawg91);PC;NG+;;;0:55:35;ESA 2015 (Purple);2BZC_3ZTrig
Sat 04 Jul 2015 12:20:00 +0200;Skyrim;[Matse007](http://www.twitch.tv/matse007);PC;Any%;;;0:49:46;ESA 2015 (Yellow);zgRC7nIsk_Q
Sun 28 Jun 2015 14:00:00 +0200;Sly Cooper and the Thievius Raccons;[tHmCS](http://www.twitch.tv/tHmCS);PS2;Any%;;;1:10:44;ESA 2015 (Purple);pcFS4zj-SBA
Mon 29 Jun 2015 17:51:00 +0200;Sonic and the Black Knight;[flyingfox](http://www.twitch.tv/flyingfoxtsc);Wii;Any%;;;0:52:20;ESA 2015 (Purple);JlTgelunqdA
Fri 03 Jul 2015 14:10:00 +0200;Sonic CD 2011;[flyingfox](http://www.twitch.tv/flyingfoxtsc);PC;Any% Tails;;;0:19:58;ESA 2015 (Yellow);
Mon 29 Jun 2015 18:56:00 +0200;Sonic Heroes;[CryticalCyd](http://www.twitch.tv/CriticalCyd);PC;Team Sonic;;;1:03:59;ESA 2015 (Purple);t6KZbYF-rNY
Fri 03 Jul 2015 13:35:00 +0200;Sonic Triple Trouble;[Darkpr0](http://www.twitch.tv/darkpr0);PC;Tails Any%;;;0:34:46;ESA 2015 (Yellow);
Wed 01 Jul 2015 13:01:00 +0200;Sonic Unleashed;[Vallkyr](http://www.twitch.tv/vallkyr);PS3;Any%;;;2:37:12;ESA 2015 (Purple);XLDlRh0PaVs
Wed 01 Jul 2015 12:30:00 +0200;SpeedRunners;[T1g3r_94](http://www.twitch.tv/t1g3r_94);PC;Any%;;;0:08:31;ESA 2015 (Purple);itIMiC_Xcgo
Thu 02 Jul 2015 17:50:00 +0200;Splatoon;[Poeguyz](http://www.twitch.tv/poeguyz);Wii-U;Any%;;;1:02:55;ESA 2015 (Purple);3CchV2UtPvY
Sat 04 Jul 2015 23:19:00 +0200;Splinter Cell: Blacklist;[steve50013](http://www.twitch.tv/slashtangent)|[AMVX](http://www.twitch.tv/amvx);PC;All Co-Op Missions - Perfection Difficulty%;Co-Op;;0:41:37;ESA 2015 (Purple);Ya4hz1kCX-s
Wed 01 Jul 2015 09:56:00 +0200;Spyro 2:Season of Flame;[Ongnissim](http://www.twitch.tv/missingnoclip);GBA;Any%;;;0:33:02;ESA 2015 (Purple);9Cvr4Z_MYRA
Tue 30 Jun 2015 23:55:00 +0200;Star Fox 64;[Pottoww](http://www.twitch.tv/Pottoww);N64;Red Line;;;0:32:53;ESA 2015 (Purple);lZWx5PWJBUw
Thu 02 Jul 2015 04:54:00 +0200;Star Trek: Elite Force 2;[Sphere](http://www.twitch.tv/spheremj);PC;Any%;;;1:37:22;ESA 2015 (Purple);hp8i8PJEFjE
Sun 05 Jul 2015 11:25:00 +0200;Super Star Wars: Return of the Jedi;[edenal](http://www.twitch.tv/edenalsda);SNES;Any%;;;0:38:34;ESA 2015 (Yellow);Tl0J8h9xtZM
Sat 04 Jul 2015 02:59:00 +0200;Styx: Master of Shadows;[PenAgain](http://www.twitch.tv/PenAgain);PC;Any%;;;0:58:13;ESA 2015 (Purple);801tUm9WaZM
Sun 28 Jun 2015 18:57:00 +0200;Super Mario 3D World;[downiebrownie_](http://www.twitch.tv/downiebrownie_);Wii-U;Any%;;;1:53:48;ESA 2015 (Purple);DoE53QtFDVI
Wed 01 Jul 2015 19:01:00 +0200;Super Mario Bros. 3;[duckfist](http://www.twitch.tv/duckfist);NES;100%;;;1:17:21;ESA 2015 (Purple);EkEvZxAsoR0
Tue 30 Jun 2015 20:07:00 +0200;Super Mario Galaxy;[360Chrism](http://www.twitch.tv/360Chrism);Wii;Any% Luigi;;;2:46:44;ESA 2015 (Purple);k65HMljGEAk
Fri 03 Jul 2015 01:38:00 +0200;Super Mario Galaxy 2;[Chrism](http://www.twitch.tv/360Chrism)|[Forsa Pottoww](http://www.twitch.tv/pottoww/);GameCube;Any%;;;3:40:28;ESA 2015 (Yellow);jzRBLMO0Sxo
Sun 05 Jul 2015 16:37:00 +0200;Super Mario Sunshine;[stelzig](http://www.twitch.tv/stelzig);Wii;120 shines;;;3:25:28;ESA 2015 (Purple);i28ur-HCsGE
Thu 02 Jul 2015 09:10:00 +0200;Super Mario World;[Akisto](http://www.twitch.tv/se7endeadlysins);SNES;96 exits;;;1:26:27;ESA 2015 (Yellow);
Tue 30 Jun 2015 23:37:00 +0200;Super Smash Bros. Melee;[Fuzzyness](http://www.twitch.tv/Fuzzyness);GC;Adventure Mode Very Hard;;;0:10:26;ESA 2015 (Purple);4Id2xuri324
Fri 03 Jul 2015 00:30:00 +0200;SWAT 4: The Stetchkov Syndicate;[Adam_ak](http://www.twitch.tv/adam_ak)|[COOLKID](http://www.twitch.tv/dabigbooi)|[lurk](http://www.twitch.tv/lurkchan)|[Noobest](http://www.twitch.tv/noobest)|[Pjoxt](http://www.twitch.tv/pjoxt)|[Shrimp](http://www.twitch.tv/shrimp__)|[Vyathacal](http://www.twitch.tv/yvathacal)|[zastbat](http://www.twitch.tv/zastbat)|[S.](http://www.twitch.tv/lotsofs);PC;All Maps Hard (co-op);Co-Op;;1:15:35;ESA 2015 (Purple);AIGRJGlR7sI
Fri 03 Jul 2015 05:35:00 +0200;Tales of Symphonia Knight of Ratatosk;[DhrGR](http://www.twitch.tv/dhrgr)|[Baffan](http://www.twitch.tv/baffan);;Any%;Co-Op;;0:00:00;ESA 2015 (Yellow);
Sun 05 Jul 2015 03:57:00 +0200;Tales of Xillia;[Neviutz](http://www.twitch.tv/Neviutz);PS3;Milla Story;;;3:21:20;ESA 2015 (Purple);8OrqaogpYGM
Tue 30 Jun 2015 04:50:00 +0200;The Addams Family;[chucat](http://www.twitch.tv/chucat);SNES;Any%;;;0:02:02;ESA 2015 (Yellow);D2kCTNFMm9c
Tue 30 Jun 2015 08:12:00 +0200;The Adventures of Tom Sawyer;[COOLKID](http://www.twitch.tv/dabigbooi)|[badbrakes](http://www.twitch.tv/badbrakes);NES;Any%;Race;;0:12:29;ESA 2015 (Purple);
Mon 29 Jun 2015 10:12:00 +0200;The Great Circus Mystery Starring Mickey & Minnie;[Alicon](http://www.twitch.tv/Al1con);SNES;Normal;;;0:22:05;ESA 2015 (Purple);ZhT5hJlALb0
Thu 02 Jul 2015 15:28:00 +0200;The Legend of Dark Witch;[Crippe](http://www.twitch.tv/crippe123)|[Frozer](http://www.twitch.tv/lefrozer);3DS;Any%;Race;;0:20:23;ESA 2015 (Yellow);_YaiMCfbb0U
Sun 05 Jul 2015 13:49:00 +0200;The Legend of Zelda: Ocarina of Time;[Jodenstone](http://www.twitch.tv/jodenstone);Wii;Any%;;;0:31:41;ESA 2015 (Purple);6c7Jcj4PqEI
Sun 05 Jul 2015 14:27:00 +0200;The Legend of Zelda: Ocarina of Time;[thiefbug](http://www.twitch.tv/thiefbug)|[SlaskPrask](http://www.twitch.tv/slask2prask);N64;[2 Player 1 Controller] All Dungeons;2 Players 1 Controller|Co-Op;;2:39:34;ESA 2015 (Purple);II8F1Y9KGGg
Fri 03 Jul 2015 18:02:00 +0200;The Legend of Zelda: The Wind Waker;[Demon9](http://www.twitch.tv/demoon9);GC;Any%;;;4:16:43;ESA 2015 (Purple);9V5tU-O-fEA
Mon 29 Jun 2015 15:30:00 +0200;The Simpsons: Hit & Run;[zoton2](http://www.twitch.tv/zoton2);PC;All Story Missions;;;1:54:36;ESA 2015 (Yellow);jmSOfdfXy80
Tue 30 Jun 2015 17:05:00 +0200;The Talos Principle;[Grokken](http://www.twitch.tv/grokken);PC;Transcendence;;;0:37:42;ESA 2015 (Yellow);hl2oMEJEYYE
Thu 02 Jul 2015 03:15:00 +0200;The Wheel of Time;[Savusukka](http://www.twitch.tv/savusukka);PC;Any%;;;0:18:08;ESA 2015 (Purple);IvPGep1uP-Y
Sun 05 Jul 2015 08:25:00 +0200;Timesplitters II;[Jangbang](http://www.twitch.tv/jangbang__);GameCube;Any% easy;;;0:35:47;ESA 2015 (Yellow);UfoQoXf1XRs
Tue 30 Jun 2015 18:35:00 +0200;Timesplitters: Future Perfect;[JangBang](http://www.twitch.tv/JangBang__);GC;Story% Hard;;;1:30:51;ESA 2015 (Yellow);NOuR32Sjxvo
Wed 01 Jul 2015 09:33:00 +0200;Tiny Toon Adventures - Babs Big Break;[Nudua](http://www.twitch.tv/Nudua)|[Joka](http://www.twitch.tv/jokaah);GB;Any% Race;Race;;0:16:36;ESA 2015 (Purple);i6jZWDe7sK4
Fri 03 Jul 2015 12:05:00 +0200;Tomba!;[Fuzzness](http://www.twitch.tv/Fuzzyness);PSP;Any%;;;0:52:33;ESA 2015 (Purple);XetRrvulC-A
Wed 01 Jul 2015 12:46:00 +0200;Tony Hawk's Underground 2;[Domakr](http://www.twitch.tv/Domakr);PC;Any% (easy);;;0:08:41;ESA 2015 (Purple);4j-cs7GDUZw
Mon 29 Jun 2015 17:35:00 +0200;Trials Fusion;[TheBlazeJp](http://www.twitch.tv/TheBlazeJp)|[Zzzlol94](http://www.twitch.tv/Zzzlol94);PC;All Challenges% Relay;Race;;2:33:10;ESA 2015 (Yellow);dz9WK9oTdaE
Fri 03 Jul 2015 11:20:00 +0200;Trip World;[Nudua](http://www.twitch.tv/Nudua);GB;Any%;;;0:07:41;ESA 2015 (Purple);rwNfzWeP9Zg
Sun 05 Jul 2015 03:24:00 +0200;Two Brothers;[Rueake](http://www.twitch.tv/rueake);PC;Any%;;;0:21:16;ESA 2015 (Purple);YfiD_2Om8Pc
Thu 02 Jul 2015 03:11:00 +0200;Two Worlds;[Nikneim](http://www.twitch.tv/nikneim_);PC;Any%;;;0:02:24;ESA 2015 (Purple);sH8cKyXEazE
Mon 29 Jun 2015 13:02:00 +0200;Uninvited;[Crippe](http://www.twitch.tv/crippe123)|[Nissebils](http://www.twitch.tv/niss3);NES;Any%;;;0:11:44;ESA 2015 (Purple);aS5Qd-ZliH8
Fri 03 Jul 2015 01:45:00 +0200;Unreal;[Fatzke](http://www.twitch.tv/Fatzke);PC;Any%;;;1:00:42;ESA 2015 (Purple);NMabVKM7DAo
Sun 28 Jun 2015 18:05:00 +0200;Wario Land II;[puppetmaster](http://www.twitch.tv/esgpuppetmaster);GB;Main Story;;;0:36:30;ESA 2015 (Purple);jk9IUCoe9vc
Wed 01 Jul 2015 08:20:00 +0200;Wendy: Every Witch Way;[bangerra](http://www.twitch.tv/bangerra);GBC;Any% (Normal);;;0:20:07;ESA 2015 (Purple);4wv4E2ClLrw
Tue 30 Jun 2015 08:37:00 +0200;Wizards & Warriors;[dxtr](http://www.twitch.tv/dxtrslab)|[badbrakes](http://www.twitch.tv/badbrakes);NES;Any%;Race;;0:15:25;ESA 2015 (Purple);JmD0r74IfqU
Wed 01 Jul 2015 06:55:00 +0200;Wizkid;[RoboSparkle](http://www.twitch.tv/robo_sparkle);Amiga;Any%;;;0:30:00;ESA 2015 (Purple);31o5Be9-OiA
Tue 30 Jun 2015 10:27:00 +0200;World of Illusion Starring Mickey Mouse and Donald Duck;[Edenal](http://www.twitch.tv/edenalsda)|[Grukk](http://www.twitch.tv/grukk)|[FingersTehHand](http://www.twitch.tv/fingerstehhand)|[Poginton](http://www.twitch.tv/Pogington);Genesis;Co-op race;Race|Co-Op;;0:22:06;ESA 2015 (Purple);2TjUhyyIosU
Thu 02 Jul 2015 06:54:00 +0200;Yu-Gi-Oh! Forbidden Memories;[xxMergyxx](http://www.twitch.tv/xxmergyxx);PS1;World Tournament;;;0:58:03;ESA 2015 (Purple);9iaqKJypRnU
Sun 05 Jul 2015 02:45:00 +0200;Yu-Gi-Oh! Forbidden Memories;[xxMergyxx](http://www.twitch.tv/xxmergyxx);PS1;NG+;;;0:51:25;ESA 2015 (Yellow);gfhMYbgmrBA
Wed 01 Jul 2015 20:23:00 +0200;Zelda II: The Adventure of Link;[Pro_JN](http://www.twitch.tv/pro_jn)|[badbrakes](http://www.twitch.tv/badbrakes);NES;100% All Keys 2 players 1 controller;2 Players 1 Controller|Co-Op;;1:26:33;ESA 2015 (Purple);iI7OmSpdo68
Thu 02 Jul 2015 08:44:00 +0200;Zombies Ate My Neighbours;[lurk](http://www.twitch.tv/lurkchan);SNES;Any%;;;0:35:34;ESA 2015 (Purple);DstMrXNWNtc
Thu 02 Jul 2015 04:30:00 +0200;Zorro;[Shrimp](http://www.twitch.tv/shrimp__);MS-DOS;Any%;;;0:16:52;ESA 2015 (Purple);ATDvbY2aphU
