Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
Sun 28 Jul 2013 03:45:00 +0200;Otogi 2: Immortal Warriors;[Dalfen](http://www.twitch.tv/Dalfen);Xbox;Any%;;;1:20:16;ESA 2014 (Purple);OW6xPbBbInM
Tue 30 Jul 2013 09:50:00 +0200;Pang;[RoboSparkle](http://www.twitch.tv/robo_sparkle)|[Oasiz](http://www.twitch.tv/oasiz____);Amiga;Co-op;Co-op;;0:19:11;ESA 2014 (Purple);hhVNrT9UACM
Tue 30 Jul 2013 08:25:00 +0200;Parasol Stars: The Story of Bubble Bobble 3;[RoboSparkle](http://www.twitch.tv/robo_sparkle)|[TheGons](http://www.twitch.tv/thegons);Amiga;Co-op;Co-op;;0:55:00;ESA 2014 (Purple);ekZIYMkGcoQ
Thu 31 Jul 2014 09:10:00 +0200;Peggle Extreme;[Chucat](http://www.twitch.tv/chucat);;Any%;;;0:14:08;ESA 2014 (Yellow);VrzejJZAWAY
Fri 01 Aug 2014 08:55:00 +0200;Phantasy Star Online: Episode 1;[LeFrozer](http://www.twitch.tv/lefrozer);;Any% Glitched (Offline%);;;0:53:58;ESA 2014 (Yellow);pUb32sUodqg
Mon 29 Jul 2013 11:10:00 +0200;Pocky & Rocky;[Akisto](http://www.twitch.tv/se7endeadlysins);SNES;Any%;;;0:23:02;ESA 2014 (Purple);C91fXKUYQmU
Thu 01 Aug 2013 18:45:00 +0200;Pokémon Leaf Green;[MEvRNG](http://www.twitch.tv/mevrng);GB Player;Any%;;;2:29:27;ESA 2014 (Purple);#NAME?
Sat 02 Aug 2014 00:20:00 +0200;Portal;[wakecold](http://www.twitch.tv/wakecold);PC;Any% Inbounds;;;0:16:21;ESA 2014 (Yellow);MxKGMEW2G38
Sat 02 Aug 2014 00:40:00 +0200;Portal 2;[Xebaz](http://www.twitch.tv/mrxebaz)|[D4rw1N](http://www.twitch.tv/d4rw1n_);PC;Co-op;Co-Op;;0:48:39;ESA 2014 (Yellow);yER6-P5Zzfk
Mon 29 Jul 2013 07:50:00 +0200;Power Blade;[InfestedRiche](http://www.twitch.tv/infestedriche);NES;Any% (Normal);;;0:20:07;ESA 2014 (Purple);X6B0BaMFnVQ
Mon 29 Jul 2013 08:20:00 +0200;Power Blade 2;[InfestedRiche](http://www.twitch.tv/infestedriche);NES;Any%;;;0:22:58;ESA 2014 (Purple);v1-oZ-Xv8X0
Wed 31 Jul 2013 05:40:00 +0200;Q.U.B.E.;[eTholon](http://www.twitch.tv/etholon);PC;Any%;;;0:29:53;ESA 2014 (Purple);u-d25NuSfP4
Fri 01 Aug 2014 21:50:00 +0200;Quake;[Coolkid](http://www.twitch.tv/dabigbooi);PC;Any% (Easy);;;0:16:54;ESA 2014 (Yellow);5_WJoIRrzpE
Fri 01 Aug 2014 10:15:00 +0200;Rayman Legends;[EnsgMaster](http://www.twitch.tv/ensgmaster);PC;Any%;;;1:32:38;ESA 2014 (Yellow);1lj-0g1o99I
Thu 31 Jul 2014 18:35:00 +0200;Rick Dangerous;[RoboSparkle](http://www.twitch.tv/robo_sparkle);Amiga;Any%;;;0:31:38;ESA 2014 (Yellow);35QFfc-nWNU
Thu 31 Jul 2014 08:10:00 +0200;Rock Band;[Pipe](http://www.twitch.tv/pipe);Xbox 360;Half Band;;;0:57:23;ESA 2014 (Yellow);TaZUvIjwmCo
Mon 29 Jul 2013 09:20:00 +0200;Rocketbirds: Hardboiled Chicken;[TheGons](http://www.twitch.tv/thegons)|[Meridian](http://www.twitch.tv/meridianprime);;Any% Co-op;Co-Op;;0:48:36;ESA 2014 (Purple);3lSBoNv_WwM
Mon 29 Jul 2013 10:40:00 +0200;Roller Games;[Wery](http://www.break.com/user/wery);NES;100%;;;0:22:06;ESA 2014 (Purple);KIsg1WQtf_g
Wed 30 Jul 2014 01:30:00 +0200;Saints Row The Third;[Tyr](http://www.twitch.tv/tyriounet);PC;Any% (Solo, no DLC);;;3:49:57;ESA 2014 (Yellow);ESVgD8lYsaQ
Sun 28 Jul 2013 08:20:00 +0200;Shadow of the Ninja;[Charleon](http://www.twitch.tv/sethcharleon);NES;Any%;;;0:14:15;ESA 2014 (Purple);x4Sx06G97jY
Thu 01 Aug 2013 07:30:00 +0200;Shadowgate;[Crippe](http://www.twitch.tv/crippe123);NES;Any% Glitched;;;0:12:27;ESA 2014 (Purple);mSXmKEuvwvQ
Mon 29 Jul 2013 10:05:00 +0200;Shatterhand;[InfestedRiche](http://www.twitch.tv/infestedriche);NES;Any%;;;0:31:03;ESA 2014 (Purple);OiEceio2n7E
Wed 31 Jul 2013 08:00:00 +0200;Shinobi;[GreenaLink](http://www.twitch.tv/greenalinksda);3DS;Any%;;;0:56:53;ESA 2014 (Purple);3s1NMUbtKzc
Mon 29 Jul 2013 01:45:00 +0200;Silent Hill 2;[tdawg](http://www.twitch.tv/tdawg91);;Any%;;;1:01:11;ESA 2014 (Purple);s8YRSgwQR6Q
Tue 29 Jul 2014 05:50:00 +0200;Singularity;[lillbrorsan](http://www.twitch.tv/truljin);PC;Any%;;;1:27:26;ESA 2014 (Yellow);sl2GiE8MFWk
Mon 29 Jul 2013 15:05:00 +0200;Sonic Adventure DX;[Therio](http://www.twitch.tv/theriooo);;Sonic Story;;;0:50:52;ESA 2014 (Purple);PpPVMQ2K9c4
Mon 29 Jul 2013 15:55:00 +0200;Sonic Colours;[TimpZ](http://www.twitch.tv/timpz);;Egg Shuttle;;;0:56:14;ESA 2014 (Purple);VlHH4dDAdwY
Mon 29 Jul 2013 17:05:00 +0200;Sonic Generations;[Sonicku98](http://www.twitch.tv/sonicku98);PC;Any%;;;1:24:45;ESA 2014 (Purple);nnDZMFpjd64
Sat 02 Aug 2014 11:40:00 +0200;Sonic the Hedgehog;[Timpz](http://www.twitch.tv/timpz);Wii;Any%;;;0:26:54;ESA 2014 (Yellow);J36gO59uCLc
Sat 02 Aug 2014 12:10:00 +0200;Sonic the Hedgehog 2;[Timpz](http://www.twitch.tv/timpz);Wii;Any%;;;0:25:57;ESA 2014 (Yellow);cCe_epzDC94
Fri 02 Aug 2013 06:00:00 +0200;Spinmaster;[Wery](http://www.break.com/user/wery);NeoGeo AES;100%;;;0:15:26;ESA 2014 (Purple);zQ5Hgv_Y8V0
Sun 28 Jul 2013 23:10:00 +0200;Splinter Cell: Blacklist;[Nikneim](http://www.twitch.tv/nikneim_);PC;Ghost%;;;2:21:19;ESA 2014 (Purple);BFgxzyOOxC4
Tue 29 Jul 2014 13:45:00 +0200;SSX 3;[JangBang](http://www.twitch.tv/jangbang__);GC;All Freestyle Golds;;;1:09:16;ESA 2014 (Yellow);qYjtxetbayg
Fri 01 Aug 2014 22:15:00 +0200;Star Wars: Dark Forces;[ontwoplanks](http://www.twitch.tv/ontwoplanks);PC / DOS;Any% (Easy);;;0:24:13;ESA 2014 (Yellow);rhGHXBQEgrc
Sun 28 Jul 2013 08:40:00 +0200;Street Fighter 2010: The Final Fight;[Wery](http://www.break.com/user/wery);NES;100%;;;0:22:35;ESA 2014 (Purple);dSXzVP_FZ8A
Fri 02 Aug 2013 17:35:00 +0200;Strider;[Bangerra](http://www.twitch.tv/bangerra)|[Coolkid](http://www.twitch.tv/dabigbooi)|[InfestedRiche](http://www.twitch.tv/infestedriche)|[Badbrakes](http://www.twitch.tv/badbrakes);NES;Any%;Race;;0:04:33;ESA 2014 (Purple);TaqOdmw2TQA
Thu 01 Aug 2013 21:25:00 +0200;Super Mario 64;[Hampern](http://www.twitch.tv/hampern)|[Noizeeh](http://www.twitch.tv/noizeeh)|[Fuzzy](http://www.twitch.tv/fuzzyness);N64;120 Star Race;Race;;1:49:41;ESA 2014 (Purple);44j9ArAHsEs
Fri 02 Aug 2013 16:00:00 +0200;Super Mario Bros. 2;[Svenne](http://www.twitch.tv/svenne1138);NES;All Levels;;;0:29:36;ESA 2014 (Purple);bi3qa-S7v6o
Fri 02 Aug 2013 16:30:00 +0200;Super Mario Bros. 3;[Frezy_man](https://www.youtube.com/user/Frezyman);NES;Any%;;;0:12:07;ESA 2014 (Purple);aE04E4dZHcE
Mon 28 Jul 2014 21:20:00 +0200;Super Mario Kart;[KVD](http://www.twitch.tv/smk_machine);SNES;All Cups GP150cc;;;0:32:34;ESA 2014 (Yellow);SOBuDUROotk
Wed 31 Jul 2013 19:45:00 +0200;Super Mario Sunshine;[Chrism](http://www.twitch.tv/360chrism);GCN;Any%;;;1:24:26;ESA 2014 (Purple);GOOy5mcPlRo
Mon 28 Jul 2014 22:00:00 +0200;Super Mario World;[Akisto](http://www.twitch.tv/se7endeadlysins);SNES;96 Exit (100%);;;1:28:34;ESA 2014 (Yellow);S7g7C7kyWRU
Mon 29 Jul 2013 19:05:00 +0200;Super Mario World 2: Yoshi Island;[Sape](http://www.twitch.tv/sapeviech)|[Steady](http://www.twitch.tv/lord_radio);SNES;Any% Warpless Race;Race;;1:51:50;ESA 2014 (Purple);93F_lGEp78A
Thu 01 Aug 2013 23:25:00 +0200;Super Metroid;[Kottpower](http://www.twitch.tv/kottpower);SNES;100%;;;1:18:43;ESA 2014 (Purple);p4rCru-6D6s
Thu 01 Aug 2013 02:05:00 +0200;Swat 4;[Coolkid](http://www.twitch.tv/dabigbooi);PC;n+1 Player Co-op;;;0:42:07;ESA 2014 (Purple);_-duRpmJl9g
Fri 02 Aug 2013 06:45:00 +0200;Takeshi's Challenge;[SlaskPrask](http://www.twitch.tv/slask2prask);NES;Any%;;;0:05:18;ESA 2014 (Purple);h6CobTa5Lgg
Wed 30 Jul 2014 09:30:00 +0200;Tales of Symphonia;[Baffan](http://www.twitch.tv/baffan);GC;NG+ Any%;;;7:20:39;ESA 2014 (Yellow);3F_gBHHq1eE
Mon 28 Jul 2014 18:20:00 +0200;TAS Tutorial;[Tompa](http://tasvideos.org/forum/profile.php?mode=viewprofile&u=1422&sid=53862045583256d5a1ed8db164975d1e);;;;;1:41:35;ESA 2014 (Yellow);Rqhr8aifbFU
Wed 31 Jul 2013 11:05:00 +0200;Tetrisphere;[Meridianprime](http://www.twitch.tv/meridianprime);N64;Puzzle Mode Any% (Blindfolded);;;0:48:58;ESA 2014 (Purple);Y071D5cMj4U
Mon 29 Jul 2013 06:55:00 +0200;The Addams Family;[Bangerra](http://www.twitch.tv/bangerra)|[Chucat](http://www.twitch.tv/chucat);GB;Any% Race;Race;;0:01:37;ESA 2014 (Purple);-5mR4mXebo8
Fri 02 Aug 2013 18:35:00 +0200;The Legend of Zelda: Majora's Mask;[GoronGuy](http://www.twitch.tv/goronguy)|[VPP](http://www.twitch.tv/vpp)|[thiefbug](http://www.twitch.tv/thiefbug)|[ennopp](http://www.twitch.tv/ennopp112);Wii VC;100% Co-op;Co-op;;5:38:00;ESA 2014 (Purple);nVcl6du015s
Sun 28 Jul 2013 11:40:00 +0200;The Legend of Zelda: Phantom Hourglass;[GreenaLink](http://www.twitch.tv/greenalinksda);DS;Any%;;;3:33:55;ESA 2014 (Purple);wIL75Pdcn98
Mon 28 Jul 2014 14:30:00 +0200;The Lion King;[Bangerra](http://www.twitch.tv/bangerra);NES;Any%;;;0:07:25;ESA 2014 (Yellow);w5rkm-nc4wA
Sat 02 Aug 2014 10:40:00 +0200;The Theory of Sonic Stuff;[Timpz](http://www.twitch.tv/timpz);;Talk;;;1:01:13;ESA 2014 (Yellow);Uj75MCKywo0
Wed 31 Jul 2013 00:45:00 +0200;Timesplitters: Future Perfect;[JangBang](http://www.twitch.tv/jangbang__);GCN;Any% Hard;;;1:35:03;ESA 2014 (Purple);TvwTB9WtZdE
Mon 28 Jul 2014 14:40:00 +0200;Tiny Toon Adventures: Buster Busts Loose;[Edenal](http://www.twitch.tv/edenalsda);SNES;Any%;;;0:28:49;ESA 2014 (Yellow);PVPxXqTXnJ8
Sat 02 Aug 2014 01:50:00 +0200;Titan Quest;[Kotti](http://www.twitch.tv/thekotti)|[Ariwa](http://www.twitch.tv/saetaeaejae);PC;Any% co-op;Co-op;;2:03:30;ESA 2014 (Yellow);MwJn_gohc3U
Thu 01 Aug 2013 11:00:00 +0200;Toejam and Earl;[Shrimp](http://www.twitch.tv/shrimp__)|[Cruxit](http://www.twitch.tv/cruxit);SNES;Co-op;Co-op;;0:46:06;ESA 2014 (Purple);cDfVxfZjJ4o
Sun 28 Jul 2013 19:35:00 +0200;Tomb Raider 2013;[JustShanz](http://www.twitch.tv/justshanz);PC;Any% (Normal);;;1:22:02;ESA 2014 (Purple);XtEvbkGnQ30
Wed 31 Jul 2013 18:15:00 +0200;Tony Hawk's Underground 2;[Chrno](http://www.twitch.tv/chrnothesinner);PC;Any% (Normal);;;0:13:54;ESA 2014 (Purple);oW27eZulh-k
Thu 01 Aug 2013 05:40:00 +0200;Tunnel Rats;[Kotti](http://www.twitch.tv/thekotti);PC;Awful%;;;0:42:48;ESA 2014 (Purple);3oqVNHs0shY
Fri 02 Aug 2013 08:25:00 +0200;Ty The Tasmanian Tiger;[MLSTRM](http://www.twitch.tv/mlstrm);GameCube;Any%;;;1:16:23;ESA 2014 (Purple);grrZbuZQmsA
Mon 29 Jul 2013 07:05:00 +0200;Umihara Kawase;[KennyMan666](http://www.twitch.tv/kennyman616);NDS;Longest path;;;0:17:02;ESA 2014 (Purple);KJWlXX6q4QY
Mon 29 Jul 2013 07:25:00 +0200;Umihara Kawase;[KennyMan666](http://www.twitch.tv/kennyman616);NDS;Shortest Path;;;0:02:47;ESA 2014 (Purple);KJWlXX6q4QY
Sun 28 Jul 2013 06:50:00 +0200;UN Squadron;[KVD](http://www.twitch.tv/smk_machine)|[Meridian](http://www.twitch.tv/meridianprime);SNES;Any% Race;Race;;0:21:26;ESA 2014 (Purple);uUMdYB1SUVM
Tue 29 Jul 2014 16:40:00 +0200;Uncharted: Drake's Fortune;[DrZaph](http://www.twitch.tv/drzaph);PS3;Any%;;;1:41:56;ESA 2014 (Yellow);S1K1RslnDwA
Fri 02 Aug 2013 07:20:00 +0200;Uncraft Me!;[KennyMan666](http://www.twitch.tv/kennyman616);;All Stages;;;0:14:32;ESA 2014 (Purple);ggl8Brt4WzQ
Tue 30 Jul 2013 13:10:00 +0200;Whiplash;[Rueake](http://www.twitch.tv/rueake);Xbox;All Keycards%;;;1:29:52;ESA 2014 (Purple);JimwOv5nrck
Fri 01 Aug 2014 22:45:00 +0200;William Shatner's TekWar;[oasiz](http://www.twitch.tv/oasiz____);PC;Any%;;;0:26:36;ESA 2014 (Yellow);KFF5Gu7QrYc
Sat 27 Jul 2013 18:00:00 +0200;Zelda II: The Adventure of Link;[Pro_JN](http://www.twitch.tv/Pro_JN);NES;100% All Keys;;;1:18:03;ESA 2014 (Purple);Ntmt_iguFw8
Thu 31 Jul 2014 23:35:00 +0200;Zelda: The Wand of Gamelon;[Tompa](http://www.twitch.tv/tompa);CD-i;Any% Cutscenes;;;0:54:58;ESA 2014 (Yellow);kK-wypUWZmk
